"p"	"odds"	"expected"	"counts"	"description"
"GO:0036046"	1	0	0.0525344075193018	0	"protein demalonylation"
"GO:0036047"	1	0	0.0525344075193018	0	"peptidyl-lysine demalonylation"
"GO:0036048"	1	0	0.0525344075193018	0	"protein desuccinylation"
"GO:0036049"	1	0	0.0525344075193018	0	"peptidyl-lysine desuccinylation"
"GO:0036058"	1	0	0.0525344075193018	0	"filtration diaphragm assembly"
"GO:0036060"	1	0	0.0525344075193018	0	"slit diaphragm assembly"
"GO:0036065"	1	0	0.630412890231621	0	"fucosylation"
"GO:0036066"	1	0	0.105068815038604	0	"protein O-linked fucosylation"
"GO:0036071"	1	0	0.0525344075193018	0	"N-glycan fucosylation"
"GO:0036075"	1	0	1.31336018798254	0	"replacement ossification"
"GO:0036088"	1	0	0.0525344075193018	0	"D-serine catabolic process"
"GO:0036089"	1	0	0.315206445115811	0	"cleavage furrow formation"
"GO:0036090"	1	0	0.0525344075193018	0	"cleavage furrow ingression"
"GO:0036092"	1	0	0.788016112789527	0	"phosphatidylinositol-3-phosphate biosynthetic process"
"GO:0036100"	1	0	0.157603222557905	0	"leukotriene catabolic process"
"GO:0036101"	1	0	0.157603222557905	0	"leukotriene B4 catabolic process"
"GO:0036102"	1	0	0.157603222557905	0	"leukotriene B4 metabolic process"
"GO:0036109"	1	0	0.57787848271232	0	"alpha-linolenic acid metabolic process"
"GO:0036111"	1	0	0.0525344075193018	0	"very long-chain fatty-acyl-CoA metabolic process"
"GO:0036112"	1	0	0.157603222557905	0	"medium-chain fatty-acyl-CoA metabolic process"
"GO:0036114"	1	0	0.0525344075193018	0	"medium-chain fatty-acyl-CoA catabolic process"
"GO:0036115"	1	0	0.105068815038604	0	"fatty-acyl-CoA catabolic process"
"GO:0036116"	1	0	0.0525344075193018	0	"long-chain fatty-acyl-CoA catabolic process"
"GO:0036118"	1	0	0.157603222557905	0	"hyaluranon cable assembly"
"GO:0036119"	1	0	0.262672037596509	0	"response to platelet-derived growth factor"
"GO:0036120"	1	0	0.210137630077207	0	"cellular response to platelet-derived growth factor stimulus"
"GO:0036123"	1	0	0.157603222557905	0	"histone H3-K9 dimethylation"
"GO:0036124"	1	0	0.262672037596509	0	"histone H3-K9 trimethylation"
"GO:0036148"	1	0	0.840550520308828	0	"phosphatidylglycerol acyl-chain remodeling"
"GO:0036149"	1	0	0.735481705270225	0	"phosphatidylinositol acyl-chain remodeling"
"GO:0036150"	1	0	0.788016112789527	0	"phosphatidylserine acyl-chain remodeling"
"GO:0036151"	1	0	1.26082578046324	0	"phosphatidylcholine acyl-chain remodeling"
"GO:0036152"	1	0	1.10322255790534	0	"phosphatidylethanolamine acyl-chain remodeling"
"GO:0036155"	1	0	0.262672037596509	0	"acylglycerol acyl-chain remodeling"
"GO:0036158"	1	0	0.157603222557905	0	"outer dynein arm assembly"
"GO:0036159"	1	0	0.157603222557905	0	"inner dynein arm assembly"
"GO:0036215"	1	0	0.105068815038604	0	"response to stem cell factor"
"GO:0036216"	1	0	0.105068815038604	0	"cellular response to stem cell factor stimulus"
"GO:0036233"	1	0	0.0525344075193018	0	"glycine import"
"GO:0036245"	1	0	0.105068815038604	0	"cellular response to menadione"
"GO:0036257"	1	0	0.105068815038604	0	"multivesicular body organization"
"GO:0036258"	1	0	0.0525344075193018	0	"multivesicular body assembly"
"GO:0036261"	1	0	0.0525344075193018	0	"7-methylguanosine cap hypermethylation"
"GO:0036265"	1	0	0.157603222557905	0	"RNA (guanine-N7)-methylation"
"GO:0036269"	1	0	0.0525344075193018	0	"swimming behavior"
"GO:0036273"	1	0	0.105068815038604	0	"response to statin"
"GO:0036297"	1	0	0.315206445115811	0	"interstrand cross-link repair"
"GO:0036301"	1	0	0.105068815038604	0	"macrophage colony-stimulating factor production"
"GO:0036303"	1	0	0.472809667673716	0	"lymph vessel morphogenesis"
"GO:0036304"	1	0	0.105068815038604	0	"umbilical cord morphogenesis"
"GO:0036309"	1	0	0.105068815038604	0	"protein localization to M-band"
"GO:0036315"	1	0	0.735481705270225	0	"cellular response to sterol"
"GO:0036323"	1	0	0.0525344075193018	0	"vascular endothelial growth factor receptor-1 signaling pathway"
"GO:0036324"	1	0	0.0525344075193018	0	"vascular endothelial growth factor receptor-2 signaling pathway"
"GO:0036334"	1	0	0.105068815038604	0	"epidermal stem cell homeostasis"
"GO:0036337"	1	0	0.0525344075193018	0	"Fas signaling pathway"
"GO:0036351"	1	0	0.0525344075193018	0	"histone H2A-K13 ubiquitination"
"GO:0036352"	1	0	0.0525344075193018	0	"histone H2A-K15 ubiquitination"
"GO:0036353"	1	0	0.0525344075193018	0	"histone H2A-K119 monoubiquitination"
"GO:0036363"	1	0	0.0525344075193018	0	"transforming growth factor beta activation"
"GO:0036367"	1	0	0.0525344075193018	0	"light adaption"
"GO:0036371"	1	0	0.0525344075193018	0	"protein localization to T-tubule"
"GO:0036372"	1	0	0.0525344075193018	0	"opsin transport"
"GO:0036376"	1	0	0.367740852635112	0	"sodium ion export from cell"
"GO:0036378"	1	0	0.210137630077207	0	"calcitriol biosynthetic process from calciol"
"GO:0036399"	1	0	0.0525344075193018	0	"TCR signalosome assembly"
"GO:0036413"	1	0	0.0525344075193018	0	"histone H3-R26 citrullination"
"GO:0036414"	1	0	0.0525344075193018	0	"histone citrullination"
"GO:0036438"	1	0	0.0525344075193018	0	"maintenance of lens transparency"
"GO:0036444"	1	0	0.105068815038604	0	"calcium ion transmembrane import into mitochondrion"
"GO:0036451"	1	0	0.0525344075193018	0	"cap mRNA methylation"
"GO:0036466"	1	0	0.0525344075193018	0	"synaptic vesicle recycling via endosome"
"GO:0036481"	1	0	0.0525344075193018	0	"intrinsic apoptotic signaling pathway in response to hydrogen peroxide"
"GO:0036482"	1	0	0.0525344075193018	0	"neuron intrinsic apoptotic signaling pathway in response to hydrogen peroxide"
"GO:0038001"	1	0	0.105068815038604	0	"paracrine signaling"
"GO:0038003"	1	0	0.525344075193018	0	"opioid receptor signaling pathway"
"GO:0038009"	1	0	0.0525344075193018	0	"regulation of signal transduction by receptor internalization"
"GO:0038016"	1	0	0.0525344075193018	0	"insulin receptor internalization"
"GO:0038018"	1	0	0.0525344075193018	0	"Wnt receptor catabolic process"
"GO:0038026"	1	0	0.157603222557905	0	"reelin-mediated signaling pathway"
"GO:0038027"	1	0	0.210137630077207	0	"apolipoprotein A-I-mediated signaling pathway"
"GO:0038028"	1	0	0.157603222557905	0	"insulin receptor signaling pathway via phosphatidylinositol 3-kinase"
"GO:0038030"	1	0	0.367740852635112	0	"non-canonical Wnt signaling pathway via MAPK cascade"
"GO:0038031"	1	0	0.315206445115811	0	"non-canonical Wnt signaling pathway via JNK cascade"
"GO:0038033"	1	0	0.210137630077207	0	"positive regulation of endothelial cell chemotaxis by VEGF-activated vascular endothelial growth factor receptor signaling pathway"
"GO:0038042"	1	0	0.0525344075193018	0	"dimeric G-protein coupled receptor signaling pathway"
"GO:0038043"	1	0	0.105068815038604	0	"interleukin-5-mediated signaling pathway"
"GO:0038044"	1	0	0.0525344075193018	0	"transforming growth factor-beta secretion"
"GO:0038063"	1	0	0.105068815038604	0	"collagen-activated tyrosine kinase receptor signaling pathway"
"GO:0038065"	1	0	0.210137630077207	0	"collagen-activated signaling pathway"
"GO:0038066"	1	0	0.630412890231621	0	"p38MAPK cascade"
"GO:0038084"	1	0	0.998153742866734	0	"vascular endothelial growth factor signaling pathway"
"GO:0038086"	1	0	0.157603222557905	0	"VEGF-activated platelet-derived growth factor receptor signaling pathway"
"GO:0038089"	1	0	0.262672037596509	0	"positive regulation of cell migration by vascular endothelial growth factor signaling pathway"
"GO:0038091"	1	0	0.157603222557905	0	"positive regulation of cell proliferation by VEGF-activated platelet derived growth factor receptor signaling pathway"
"GO:0038098"	1	0	0.105068815038604	0	"sequestering of BMP from receptor via BMP binding"
"GO:0038107"	1	0	0.262672037596509	0	"nodal signaling pathway involved in determination of left/right asymmetry"
"GO:0038108"	1	0	0.157603222557905	0	"negative regulation of appetite by leptin-mediated signaling pathway"
"GO:0038109"	1	0	0.105068815038604	0	"Kit signaling pathway"
"GO:0038110"	1	0	0.210137630077207	0	"interleukin-2-mediated signaling pathway"
"GO:0038111"	1	0	0.0525344075193018	0	"interleukin-7-mediated signaling pathway"
"GO:0038112"	1	0	0.105068815038604	0	"interleukin-8-mediated signaling pathway"
"GO:0038113"	1	0	0.0525344075193018	0	"interleukin-9-mediated signaling pathway"
"GO:0038114"	1	0	0.0525344075193018	0	"interleukin-21-mediated signaling pathway"
"GO:0038115"	1	0	0.0525344075193018	0	"chemokine (C-C motif) ligand 19 signaling pathway"
"GO:0038116"	1	0	0.0525344075193018	0	"chemokine (C-C motif) ligand 21 signaling pathway"
"GO:0038118"	1	0	0.0525344075193018	0	"C-C chemokine receptor CCR7 signaling pathway"
"GO:0038128"	1	0	0.105068815038604	0	"ERBB2 signaling pathway"
"GO:0038129"	1	0	0.0525344075193018	0	"ERBB3 signaling pathway"
"GO:0038133"	1	0	0.0525344075193018	0	"ERBB2-ERBB3 signaling pathway"
"GO:0038145"	1	0	0.157603222557905	0	"macrophage colony-stimulating factor signaling pathway"
"GO:0038154"	1	0	0.0525344075193018	0	"interleukin-11-mediated signaling pathway"
"GO:0038155"	1	0	0.105068815038604	0	"interleukin-23-mediated signaling pathway"
"GO:0038156"	1	0	0.105068815038604	0	"interleukin-3-mediated signaling pathway"
"GO:0038161"	1	0	0.157603222557905	0	"prolactin signaling pathway"
"GO:0038162"	1	0	0.105068815038604	0	"erythropoietin-mediated signaling pathway"
"GO:0038163"	1	0	0.105068815038604	0	"thrombopoietin-mediated signaling pathway"
"GO:0038165"	1	0	0.157603222557905	0	"oncostatin-M-mediated signaling pathway"
"GO:0038166"	1	0	0.367740852635112	0	"angiotensin-activated signaling pathway"
"GO:0038167"	1	0	0.0525344075193018	0	"epidermal growth factor receptor signaling pathway via positive regulation of NF-kappaB transcription factor activity"
"GO:0038168"	1	0	0.0525344075193018	0	"epidermal growth factor receptor signaling pathway via I-kappaB kinase/NF-kappaB cascade"
"GO:0038169"	1	0	0.210137630077207	0	"somatostatin receptor signaling pathway"
"GO:0038170"	1	0	0.210137630077207	0	"somatostatin signaling pathway"
"GO:0038171"	1	0	0.262672037596509	0	"cannabinoid signaling pathway"
"GO:0038172"	1	0	0.0525344075193018	0	"interleukin-33-mediated signaling pathway"
"GO:0038178"	1	0	0.0525344075193018	0	"complement component C5a signaling pathway"
"GO:0038183"	1	0	0.105068815038604	0	"bile acid signaling pathway"
"GO:0038185"	1	0	0.0525344075193018	0	"intracellular bile acid receptor signaling pathway"
"GO:0038188"	1	0	0.105068815038604	0	"cholecystokinin signaling pathway"
"GO:0038189"	1	0	0.105068815038604	0	"neuropilin signaling pathway"
"GO:0038190"	1	0	0.105068815038604	0	"VEGF-activated neuropilin signaling pathway"
"GO:0038192"	1	0	0.0525344075193018	0	"gastric inhibitory peptide signaling pathway"
"GO:0038193"	1	0	0.0525344075193018	0	"thromboxane A2 signaling pathway"
"GO:0038194"	1	0	0.105068815038604	0	"thyroid-stimulating hormone signaling pathway"
"GO:0038195"	1	0	0.0525344075193018	0	"urokinase plasminogen activator signaling pathway"
"GO:0038203"	1	0	0.0525344075193018	0	"TORC2 signaling"
"GO:0039003"	1	0	0.105068815038604	0	"pronephric field specification"
"GO:0039007"	1	0	0.0525344075193018	0	"pronephric nephron morphogenesis"
"GO:0039008"	1	0	0.0525344075193018	0	"pronephric nephron tubule morphogenesis"
"GO:0039017"	1	0	0.105068815038604	0	"pattern specification involved in pronephros development"
"GO:0039019"	1	0	0.0525344075193018	0	"pronephric nephron development"
"GO:0039020"	1	0	0.0525344075193018	0	"pronephric nephron tubule development"
"GO:0039022"	1	0	0.0525344075193018	0	"pronephric duct development"
"GO:0039023"	1	0	0.0525344075193018	0	"pronephric duct morphogenesis"
"GO:0039663"	1	0	0.157603222557905	0	"membrane fusion involved in viral entry into host cell"
"GO:0039689"	1	0	0.210137630077207	0	"negative stranded viral RNA replication"
"GO:0040001"	1	0	0.89308492782813	0	"establishment of mitotic spindle localization"
"GO:0040009"	1	0	0.157603222557905	0	"regulation of growth rate"
"GO:0040015"	1	0	0.525344075193018	0	"negative regulation of multicellular organism growth"
"GO:0040016"	1	0	0.315206445115811	0	"embryonic cleavage"
"GO:0040030"	1	0	0.105068815038604	0	"regulation of molecular function, epigenetic"
"GO:0040031"	1	0	0.0525344075193018	0	"snRNA modification"
"GO:0040032"	1	0	0.0525344075193018	0	"post-embryonic body morphogenesis"
"GO:0040033"	1	0	0.367740852635112	0	"negative regulation of translation, ncRNA-mediated"
"GO:0042023"	1	0	0.472809667673716	0	"DNA endoreduplication"
"GO:0042045"	1	0	0.262672037596509	0	"epithelial fluid transport"
"GO:0042048"	1	0	0.367740852635112	0	"olfactory behavior"
"GO:0042073"	1	0	0.945619335347432	0	"intraciliary transport"
"GO:0042074"	1	0	0.525344075193018	0	"cell migration involved in gastrulation"
"GO:0042078"	1	0	0.157603222557905	0	"germ-line stem cell division"
"GO:0042090"	1	0	0.420275260154414	0	"interleukin-12 biosynthetic process"
"GO:0042091"	1	0	0.157603222557905	0	"interleukin-10 biosynthetic process"
"GO:0042094"	1	0	1.15575696542464	0	"interleukin-2 biosynthetic process"
"GO:0042109"	1	0	0.105068815038604	0	"lymphotoxin A biosynthetic process"
"GO:0042117"	1	0	0.315206445115811	0	"monocyte activation"
"GO:0042126"	1	0	0.0525344075193018	0	"nitrate metabolic process"
"GO:0042133"	1	0	1.36589459550185	0	"neurotransmitter metabolic process"
"GO:0042135"	1	0	0.420275260154414	0	"neurotransmitter catabolic process"
"GO:0042136"	1	0	0.89308492782813	0	"neurotransmitter biosynthetic process"
"GO:0042137"	1	0	0.0525344075193018	0	"sequestering of neurotransmitter"
"GO:0042138"	1	0	0.0525344075193018	0	"meiotic DNA double-strand break formation"
"GO:0042147"	1	0	1.99630748573347	0	"retrograde transport, endosome to Golgi"
"GO:0042148"	1	0	0.105068815038604	0	"strand invasion"
"GO:0042157"	1	0	4.67556226921786	0	"lipoprotein metabolic process"
"GO:0042158"	1	0	2.8368580060423	0	"lipoprotein biosynthetic process"
"GO:0042159"	1	0	0.315206445115811	0	"lipoprotein catabolic process"
"GO:0042160"	1	0	0.262672037596509	0	"lipoprotein modification"
"GO:0042161"	1	0	0.262672037596509	0	"lipoprotein oxidation"
"GO:0042167"	1	0	0.315206445115811	0	"heme catabolic process"
"GO:0042168"	1	0	1.52349781805975	0	"heme metabolic process"
"GO:0042178"	1	0	0.472809667673716	0	"xenobiotic catabolic process"
"GO:0042181"	1	0	1.57603222557905	0	"ketone biosynthetic process"
"GO:0042182"	1	0	0.315206445115811	0	"ketone catabolic process"
"GO:0042196"	1	0	0.0525344075193018	0	"chlorinated hydrocarbon metabolic process"
"GO:0042197"	1	0	0.0525344075193018	0	"halogenated hydrocarbon metabolic process"
"GO:0042214"	1	0	0.0525344075193018	0	"terpene metabolic process"
"GO:0042219"	1	0	0.57787848271232	0	"cellular modified amino acid catabolic process"
"GO:0042222"	1	0	0.105068815038604	0	"interleukin-1 biosynthetic process"
"GO:0042223"	1	0	0.0525344075193018	0	"interleukin-3 biosynthetic process"
"GO:0042225"	1	0	0.0525344075193018	0	"interleukin-5 biosynthetic process"
"GO:0042226"	1	0	0.735481705270225	0	"interleukin-6 biosynthetic process"
"GO:0042228"	1	0	0.57787848271232	0	"interleukin-8 biosynthetic process"
"GO:0042231"	1	0	0.105068815038604	0	"interleukin-13 biosynthetic process"
"GO:0042241"	1	0	0.0525344075193018	0	"interleukin-18 biosynthetic process"
"GO:0042245"	1	0	0.0525344075193018	0	"RNA repair"
"GO:0042253"	1	0	0.210137630077207	0	"granulocyte macrophage colony-stimulating factor biosynthetic process"
"GO:0042262"	1	0	0.105068815038604	0	"DNA protection"
"GO:0042268"	1	0	0.367740852635112	0	"regulation of cytolysis"
"GO:0042271"	1	0	0.157603222557905	0	"susceptibility to natural killer cell mediated cytotoxicity"
"GO:0042275"	1	0	0.0525344075193018	0	"error-free postreplication DNA repair"
"GO:0042276"	1	0	0.0525344075193018	0	"error-prone translesion synthesis"
"GO:0042297"	1	0	0.157603222557905	0	"vocal learning"
"GO:0042309"	1	0	0.105068815038604	0	"homoiothermy"
"GO:0042313"	1	0	0.0525344075193018	0	"protein kinase C deactivation"
"GO:0042320"	1	0	0.315206445115811	0	"regulation of circadian sleep/wake cycle, REM sleep"
"GO:0042321"	1	0	0.262672037596509	0	"negative regulation of circadian sleep/wake cycle, sleep"
"GO:0042322"	1	0	0.105068815038604	0	"negative regulation of circadian sleep/wake cycle, REM sleep"
"GO:0042323"	1	0	0.105068815038604	0	"negative regulation of circadian sleep/wake cycle, non-REM sleep"
"GO:0042335"	1	0	0.0525344075193018	0	"cuticle development"
"GO:0042339"	1	0	1.57603222557905	0	"keratan sulfate metabolic process"
"GO:0042340"	1	0	0.57787848271232	0	"keratan sulfate catabolic process"
"GO:0042346"	1	0	1.20829137294394	0	"positive regulation of NF-kappaB import into nucleus"
"GO:0042354"	1	0	0.420275260154414	0	"L-fucose metabolic process"
"GO:0042355"	1	0	0.420275260154414	0	"L-fucose catabolic process"
"GO:0042357"	1	0	0.105068815038604	0	"thiamine diphosphate metabolic process"
"GO:0042359"	1	0	1.05068815038604	0	"vitamin D metabolic process"
"GO:0042360"	1	0	0.157603222557905	0	"vitamin E metabolic process"
"GO:0042361"	1	0	0.105068815038604	0	"menaquinone catabolic process"
"GO:0042362"	1	0	0.840550520308828	0	"fat-soluble vitamin biosynthetic process"
"GO:0042363"	1	0	0.420275260154414	0	"fat-soluble vitamin catabolic process"
"GO:0042364"	1	0	0.262672037596509	0	"water-soluble vitamin biosynthetic process"
"GO:0042368"	1	0	0.630412890231621	0	"vitamin D biosynthetic process"
"GO:0042369"	1	0	0.157603222557905	0	"vitamin D catabolic process"
"GO:0042371"	1	0	0.105068815038604	0	"vitamin K biosynthetic process"
"GO:0042373"	1	0	0.315206445115811	0	"vitamin K metabolic process"
"GO:0042374"	1	0	0.157603222557905	0	"phylloquinone metabolic process"
"GO:0042376"	1	0	0.157603222557905	0	"phylloquinone catabolic process"
"GO:0042377"	1	0	0.105068815038604	0	"vitamin K catabolic process"
"GO:0042396"	1	0	0.0525344075193018	0	"phosphagen biosynthetic process"
